timestamp,date,tod,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1576578893,2019-12-17,11:34:53,1,0,0,2617,365,3855,0,0,0,28,3260,8601,10,4,87,0,0
1576578894,2019-12-17,11:34:54,0,0,0,2617,365,3855,0,0,0,96,2593,7333,5,3,93,0,0
1576578895,2019-12-17,11:34:55,3,0,0,2616,365,3855,0,0,0,68,3363,8890,9,3,88,0,0
1576578896,2019-12-17,11:34:56,4,0,0,2616,365,3855,0,0,0,1000,2781,7045,5,3,92,0,0
1576578897,2019-12-17,11:34:57,7,0,0,2616,365,3855,0,0,0,52,3259,8245,9,4,87,0,0
1576578898,2019-12-17,11:34:58,3,0,0,2616,365,3855,0,0,0,0,2836,7560,10,3,88,0,0
1576578899,2019-12-17,11:34:59,2,0,0,2616,365,3855,0,0,0,48,8371,24369,22,14,64,0,0
1576578900,2019-12-17,11:35:00,3,0,0,2616,365,3855,0,0,0,812,3009,7909,8,4,88,0,0
1576578901,2019-12-17,11:35:01,1,0,0,2616,365,3855,0,0,0,96,2996,8068,8,2,90,0,0
1576578902,2019-12-17,11:35:02,0,0,0,2616,365,3855,0,0,0,0,2578,6992,6,2,92,0,0
1576578903,2019-12-17,11:35:03,1,0,0,2616,365,3855,0,0,0,64,3600,9148,8,3,90,0,0
1576578904,2019-12-17,11:35:04,1,0,0,2616,365,3855,0,0,0,28,3489,9629,8,3,89,0,0
1576578905,2019-12-17,11:35:05,1,0,0,2616,365,3855,0,0,0,28,2993,7671,10,4,86,0,0
1576578906,2019-12-17,11:35:06,1,0,0,2616,365,3855,0,0,0,24,2787,7247,6,3,91,0,0
1576578907,2019-12-17,11:35:07,1,0,0,2616,365,3855,0,0,0,140,3041,8141,10,3,86,0,0
1576578908,2019-12-17,11:35:08,0,0,0,2616,365,3855,0,0,0,0,2412,6531,5,3,92,0,0
1576578909,2019-12-17,11:35:09,1,0,0,2616,365,3855,0,0,0,32,5982,17406,13,8,79,0,0
