response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0002,0.0534,0.0000,0.0000,12.5210,17.4258,200,600.4467
30.0004,0.0535,0.0000,0.0000,16.5161,13.4308,200,600.4467
30.0002,0.0532,0.0000,0.0000,3.4975,26.4495,200,630.4462
30.0001,0.0528,0.0000,0.0000,4.4993,25.4479,200,630.4463
30.0001,0.0540,0.0000,0.0000,13.5106,16.4355,200,630.4467
30.0001,0.0537,0.0000,0.0000,9.5035,20.4428,200,630.4467
30.0002,0.0544,0.0000,0.0000,14.5184,15.4274,200,630.4467
30.0002,0.0534,0.0000,0.0000,6.5038,23.4430,200,630.4468
30.0001,0.0544,0.0000,0.0000,15.5150,14.4307,200,630.4469
30.0002,0.0545,0.0000,0.0000,18.5209,11.4248,200,630.4470
30.0002,0.0546,0.0000,0.0000,19.5182,10.4274,200,630.4469
30.0001,0.0537,0.0000,0.0000,17.5130,12.4334,200,630.4471
30.0004,0.0547,0.0000,0.0000,2.4987,27.4470,200,660.4464
30.0005,0.0543,0.0000,0.0001,7.5059,22.4402,200,660.4464
30.0001,0.0557,0.0000,0.0000,16.6614,13.2829,200,660.4468
30.0002,0.0556,0.0000,0.0000,11.6569,18.2876,200,660.4469
30.0002,0.0565,0.0000,0.0000,0.4905,29.4532,200,660.4469
30.0001,0.0558,0.0000,0.0000,15.6620,14.2824,200,660.4471
30.0001,0.0555,0.0000,0.0000,13.6609,16.2835,200,660.4471
30.0001,0.0565,0.0000,0.0000,19.6655,10.2781,200,660.4471
30.0001,0.0555,0.0000,0.0000,10.6566,19.2879,200,660.4472
30.0004,0.0557,0.0000,0.0000,18.6668,11.2777,200,660.4470
30.0005,0.0551,0.0000,0.0000,9.5039,20.4415,200,690.4469
30.0001,0.0569,0.0000,0.0000,13.5107,16.4324,200,690.4474
30.0002,0.0567,0.0000,0.0000,1.4927,28.4508,200,690.4474
30.0007,0.0569,0.0000,0.0000,3.4963,26.4474,200,690.4469
30.0006,0.0568,0.0000,0.0000,11.5026,18.4411,200,690.4470
30.0005,0.0527,0.0000,0.0000,4.5008,25.4469,200,690.4472
30.0007,0.0570,0.0000,0.0001,19.5183,10.4253,200,690.4470
30.0006,0.0569,0.0000,0.0000,0.4881,29.4555,200,690.4473
30.0012,0.0532,0.0000,0.0000,5.5024,24.4456,200,690.4471
30.0013,0.0567,0.0000,0.0000,8.5345,21.4101,200,690.4472
30.0002,0.0546,0.0000,0.0000,2.5303,27.4153,200,720.4474
30.0001,0.0552,0.0000,0.0000,17.5494,12.3955,200,720.4477
30.0002,0.0547,0.0000,0.0000,6.5368,23.4087,200,720.4476
30.0002,0.0529,0.0000,0.0001,9.5390,20.4082,200,720.4476
30.0003,0.0536,0.0000,0.0000,5.5333,24.4134,200,720.4476
30.0003,0.0557,0.0000,0.0000,3.5332,26.4113,200,720.4476
30.0002,0.0552,0.0000,0.0000,11.5416,18.4034,200,720.4477
30.0001,0.0549,0.0000,0.0000,0.5307,29.4145,200,720.4479
30.0001,0.0548,0.0000,0.0000,18.5471,11.3982,200,720.4483
30.0001,0.0545,0.0000,0.0001,15.5421,14.4035,200,720.4485
30.0003,0.0519,0.0000,0.0001,12.4890,17.4594,200,750.4476
30.0002,0.0536,0.0000,0.0000,14.4860,15.4604,200,750.4478
30.0002,0.0532,0.0000,0.0000,15.4907,14.4563,200,750.4478
30.0003,0.0533,0.0000,0.0000,7.4825,22.4644,200,750.4478
30.0003,0.0556,0.0000,0.0000,1.4687,28.4759,200,750.4479
30.0003,0.0556,0.0000,0.0000,4.4757,25.4689,200,750.4479
30.0003,0.0556,0.0000,0.0000,10.4854,19.4592,200,750.4479
30.0004,0.0561,0.0000,0.0000,2.4704,27.4738,200,750.4480
30.0001,0.0555,0.0000,0.0000,11.4804,18.4642,200,750.4486
30.0002,0.0561,0.0000,0.0000,0.4672,29.4769,200,750.4485
30.0002,0.0542,0.0000,0.0000,10.5076,19.4384,200,780.4481
30.0004,0.0529,0.0000,0.0001,7.5074,22.4399,200,780.4479
30.0003,0.0547,0.0000,0.0000,18.5173,11.4282,200,780.4482
30.0005,0.0542,0.0000,0.0000,11.5075,18.4387,200,780.4480
30.0004,0.0541,0.0000,0.0000,14.5099,15.4363,200,780.4482
30.0007,0.0532,0.0000,0.0000,3.5041,26.4434,200,780.4479
30.0005,0.0528,0.0000,0.0000,4.5073,25.4404,200,780.4482
30.0004,0.0541,0.0000,0.0000,15.5144,14.4318,200,780.4484
30.0001,0.0542,0.0000,0.0000,1.5006,28.4452,200,780.4487
30.0001,0.0540,0.0000,0.0000,19.5170,10.4292,200,780.4487
30.0004,0.0554,0.0000,0.0000,10.5094,19.4355,200,810.4487
30.0011,0.0555,0.0000,0.0000,8.5065,21.4391,200,810.4486
30.0014,0.0549,0.0000,0.0000,19.5215,10.4248,200,810.4484
30.0012,0.0558,0.0000,0.0000,5.5021,24.4433,200,810.4487
30.0016,0.0553,0.0000,0.0000,4.5025,25.4438,200,810.4484
30.0017,0.0561,0.0000,0.0000,1.4957,28.4499,200,810.4487
30.0016,0.0547,0.0000,0.0000,18.5144,11.4325,200,810.4489
30.0022,0.0559,0.0000,0.0000,11.5082,18.4379,200,810.4484
30.0020,0.0538,0.0000,0.0000,17.5172,12.4310,200,810.4485
30.0017,0.0535,0.0000,0.0000,3.5019,26.4463,200,810.4488
30.0004,0.0621,0.0000,0.0000,19.5223,10.4160,200,840.4491
30.0001,0.0622,0.0000,0.0001,1.4993,28.4384,200,840.4502
30.0001,0.0629,0.0000,0.0000,3.4988,26.4384,200,840.4502
30.0001,0.0623,0.0000,0.0000,2.5025,27.4353,200,840.4502
30.0002,0.0616,0.0000,0.0000,17.5314,12.4072,200,840.4501
30.0001,0.0622,0.0000,0.0000,4.5039,25.4339,200,840.4505
30.0001,0.0631,0.0000,0.0000,11.5077,18.4293,200,840.4505
30.0002,0.0620,0.0000,0.0000,20.5196,9.4186,200,840.4505
30.0001,0.0630,0.0000,0.0000,10.5061,19.4310,200,840.4506
30.0002,0.0628,0.0000,0.0000,7.5054,22.4319,200,840.4506
30.0005,0.0549,0.0000,0.0000,5.5048,24.4408,200,870.4495
30.0001,0.0547,0.0000,0.0000,17.5248,12.4205,200,870.4503
30.0001,0.0556,0.0000,0.0000,11.5115,18.4330,200,870.4502
30.0001,0.0554,0.0000,0.0000,6.5066,23.4380,200,870.4503
30.0001,0.0561,0.0000,0.0000,8.5085,21.4355,200,870.4503
30.0001,0.0562,0.0000,0.0000,13.5162,16.4277,200,870.4506
30.0001,0.0568,0.0000,0.0000,14.5129,15.4304,200,870.4507
30.0001,0.0548,0.0000,0.0000,2.5025,27.4428,200,870.4507
30.0001,0.0560,0.0000,0.0000,0.4984,29.4457,200,870.4507
30.0003,0.0567,0.0000,0.0000,15.5135,14.4301,200,870.4506
30.0004,0.0570,0.0000,0.0000,3.5027,26.4406,200,900.4500
30.0002,0.0560,0.0000,0.0000,10.5137,19.4305,200,900.4504
30.0002,0.0556,0.0000,0.0000,5.5068,24.4378,200,900.4504
30.0003,0.0570,0.0000,0.0000,18.5209,11.4224,200,900.4505
30.0001,0.0570,0.0000,0.0000,15.5141,14.4290,200,900.4507
30.0005,0.0572,0.0000,0.0000,1.5065,28.4367,200,900.4504
30.0001,0.0560,0.0000,0.0000,7.5101,22.4340,200,900.4508
30.0001,0.0573,0.0000,0.0000,14.5139,15.4289,200,900.4509
30.0001,0.0574,0.0000,0.0000,11.5100,18.4327,200,900.4508
30.0001,0.0567,0.0000,0.0000,13.5141,16.4292,200,900.4509
30.0006,0.0555,0.0000,0.0000,3.4876,26.4574,200,930.4506
30.0007,0.0554,0.0000,0.0000,4.4861,25.4591,200,930.4509
30.0009,0.0533,0.0000,0.0000,6.4958,23.4518,200,930.4508
30.0008,0.0549,0.0000,0.0000,13.4996,16.4464,200,930.4508
30.0014,0.0541,0.0000,0.0000,10.4993,19.4480,200,930.4504
