response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
5.5705,0.0038,0.0000,0.0003,5.5659,0.0005,200,1197.9520,1107
5.5770,0.0040,0.0000,0.0001,5.5724,0.0004,200,1203.5226,1110
6.3107,0.0100,0.0000,0.0002,6.3000,0.0005,200,1209.0996,1112
5.6631,0.0032,0.0000,0.0003,5.6589,0.0004,200,1215.4103,1120
5.9557,0.0041,0.0000,0.0001,5.9511,0.0003,200,1221.0734,1112
5.7472,0.0032,0.0000,0.0001,5.7434,0.0004,200,1227.0290,1111
5.5959,0.0038,0.0000,0.0001,5.5911,0.0009,200,1232.7763,1116
5.5800,0.0056,0.0000,0.0004,5.5735,0.0004,200,1238.3722,1112
5.6787,0.0031,0.0000,0.0001,5.6748,0.0004,200,1243.9521,1111
5.6473,0.0053,0.0000,0.0003,5.6413,0.0003,200,1249.6308,1110
5.8205,0.0046,0.0000,0.0001,5.8153,0.0005,200,1255.2782,977
5.7193,0.0051,0.0000,0.0003,5.7134,0.0004,200,1261.0987,1114
5.6595,0.0065,0.0000,0.0002,5.6524,0.0003,200,1266.8180,976
5.8391,0.0034,0.0000,0.0001,5.8353,0.0003,200,1272.4774,981
6.4782,0.0033,0.0000,0.0003,6.4741,0.0004,200,1278.3166,958
5.6522,0.0030,0.0000,0.0003,5.6483,0.0005,200,1284.7947,1112
6.1119,0.0037,0.0000,0.0001,6.1074,0.0007,200,1290.4469,1119
6.3555,0.0040,0.0000,0.0001,6.3509,0.0004,200,1296.5589,1115
6.0411,0.0041,0.0000,0.0001,6.0365,0.0003,200,1302.9144,982
5.7761,0.0048,0.0000,0.0001,5.7707,0.0004,200,1308.9555,978
6.9540,0.0045,0.0000,0.0001,6.9490,0.0003,200,1314.7316,985
5.7195,0.0035,0.0000,0.0001,5.7145,0.0013,200,1321.6856,974
5.8707,0.0041,0.0000,0.0001,5.8659,0.0004,200,1327.4052,982
5.7091,0.0048,0.0000,0.0001,5.7038,0.0003,200,1333.2759,988
5.7084,0.0045,0.0000,0.0001,5.7032,0.0004,200,1338.9850,987
5.7187,0.0043,0.0000,0.0003,5.7135,0.0005,200,1344.6934,982
6.8626,0.0042,0.0000,0.0001,6.8574,0.0008,200,1350.4121,981
5.7591,0.0040,0.0000,0.0001,5.7547,0.0003,200,1357.2747,982
5.5311,0.0044,0.0000,0.0001,5.5259,0.0006,200,1363.0339,977
5.9162,0.0045,0.0000,0.0001,5.9109,0.0003,200,1368.5649,975
5.9245,0.0037,0.0000,0.0001,5.9203,0.0003,200,1374.4812,985
5.6265,0.0073,0.0000,0.0004,5.6185,0.0003,200,1380.4056,980
5.9076,0.0039,0.0000,0.0001,5.9032,0.0003,200,1386.0321,984
5.5304,0.0037,0.0000,0.0001,5.5260,0.0004,200,1391.9397,989
5.9240,0.0044,0.0000,0.0001,5.9190,0.0005,200,1397.4701,1123
5.7829,0.0032,0.0000,0.0001,5.7788,0.0004,200,1403.3941,1114
6.0352,0.0060,0.0000,0.0001,6.0287,0.0003,200,1409.1770,1116
