response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
0.0121,0.0040,0.0000,0.0001,0.0075,0.0004,404,1.9416,159
0.0125,0.0034,0.0000,0.0002,0.0085,0.0004,404,1.9442,159
0.0191,0.0061,0.0000,0.0001,0.0120,0.0008,404,1.9537,159
0.0177,0.0056,0.0000,0.0001,0.0117,0.0002,404,1.9566,159
0.0148,0.0064,0.0000,0.0001,0.0079,0.0003,404,1.9727,159
0.0152,0.0061,0.0000,0.0003,0.0085,0.0004,404,1.9743,159
0.0130,0.0044,0.0000,0.0001,0.0078,0.0003,404,1.9875,159
0.0121,0.0030,0.0000,0.0001,0.0087,0.0003,404,1.9895,159
0.0161,0.0062,0.0000,0.0004,0.0080,0.0009,404,2.0005,159
0.0161,0.0071,0.0000,0.0001,0.0086,0.0003,404,2.0016,159
0.0127,0.0038,0.0000,0.0001,0.0086,0.0002,404,2.0177,159
0.0144,0.0036,0.0000,0.0001,0.0095,0.0011,404,2.0166,159
0.0133,0.0031,0.0000,0.0001,0.0098,0.0002,404,2.0305,159
0.0140,0.0033,0.0000,0.0001,0.0103,0.0002,404,2.0310,159
0.0122,0.0043,0.0000,0.0003,0.0074,0.0002,404,2.0450,159
0.0139,0.0045,0.0000,0.0003,0.0089,0.0002,404,2.0438,159
0.0128,0.0054,0.0000,0.0001,0.0070,0.0003,404,2.0572,159
0.0132,0.0059,0.0000,0.0001,0.0069,0.0002,404,2.0577,159
0.0130,0.0044,0.0000,0.0001,0.0071,0.0014,404,2.0709,159
0.0143,0.0057,0.0000,0.0002,0.0073,0.0010,404,2.0700,159
0.0120,0.0047,0.0000,0.0001,0.0070,0.0002,404,2.0839,159
0.0124,0.0033,0.0000,0.0001,0.0087,0.0002,404,2.0843,159
0.0120,0.0047,0.0000,0.0001,0.0069,0.0003,404,2.0959,159
0.0131,0.0046,0.0000,0.0001,0.0080,0.0003,404,2.0966,159
0.0105,0.0034,0.0000,0.0001,0.0067,0.0003,404,2.1079,159
0.0113,0.0038,0.0000,0.0001,0.0071,0.0003,404,2.1097,159
