response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
9.0624,0.0412,0.0000,0.0001,9.0210,0.0001,200,937.2229,983
8.6905,0.0405,0.0000,0.0001,8.6499,0.0001,200,946.2853,969
9.3832,0.0410,0.0000,0.0001,9.3421,0.0001,200,946.1785,971
9.1336,0.0434,0.0000,0.0001,9.0900,0.0002,200,954.9758,987
9.2817,0.0409,0.0000,0.0001,9.2406,0.0001,200,955.5617,988
8.2505,0.0406,0.0000,0.0001,8.2096,0.0001,200,964.1095,967
8.5834,0.0402,0.0000,0.0001,8.5430,0.0001,200,964.8434,978
8.4749,0.0408,0.0000,0.0001,8.4336,0.0004,200,972.3599,953
8.5831,0.0408,0.0000,0.0001,8.5420,0.0001,200,973.4268,950
7.8427,0.0403,0.0000,0.0001,7.8022,0.0001,200,980.8348,963
11.1350,0.0416,0.0000,0.0001,11.0932,0.0001,200,982.0098,955
7.0515,0.0409,0.0000,0.0001,7.0103,0.0001,200,988.6775,958
7.0933,0.0405,0.0000,0.0001,7.0526,0.0001,200,993.1448,963
7.1970,0.0416,0.0000,0.0001,7.1552,0.0001,200,995.7290,985
6.9071,0.0428,0.0000,0.0001,6.8640,0.0002,200,1000.2381,955
7.5979,0.0422,0.0000,0.0001,7.5556,0.0001,200,1002.9260,956
7.1621,0.0415,0.0000,0.0001,7.1204,0.0001,200,1007.1452,944
9.2940,0.0417,0.0000,0.0001,9.2521,0.0001,200,1014.3073,951
13.4819,0.0415,0.0000,0.0001,13.4402,0.0001,200,1010.5240,953
8.6384,0.0424,0.0000,0.0001,8.5957,0.0002,200,1023.6013,953
8.7406,0.0406,0.0000,0.0001,8.6998,0.0001,200,1024.0058,953
8.9869,0.0571,0.0000,0.0001,8.9295,0.0001,200,1032.2397,963
9.2885,0.0415,0.0000,0.0000,9.2468,0.0002,200,1032.7464,985
13.2644,0.0444,0.0000,0.0001,13.2196,0.0002,200,1041.2265,980
12.6800,0.0408,0.0000,0.0001,12.6391,0.0001,200,1042.0349,979
9.6197,0.0411,0.0000,0.0001,9.5783,0.0001,200,1054.4909,1120
9.5418,0.0411,0.0000,0.0001,9.5005,0.0001,200,1054.7149,1120
9.2283,0.0408,0.0000,0.0001,9.1872,0.0001,200,1064.1106,1114
9.3646,0.0407,0.0000,0.0001,9.3237,0.0001,200,1064.2568,1115
11.4051,0.0428,0.0000,0.0001,11.3621,0.0001,200,1073.6214,1108
11.7009,0.0411,0.0000,0.0001,11.6596,0.0001,200,1073.3389,1108
8.8091,0.0414,0.0000,0.0001,8.7674,0.0001,200,1085.0265,1115
9.3312,0.0403,0.0000,0.0001,9.2907,0.0001,200,1085.0398,1115
8.8690,0.0409,0.0000,0.0001,8.8274,0.0006,200,1093.8356,1129
9.0148,0.0407,0.0000,0.0001,8.9737,0.0002,200,1094.3710,1127
12.8838,0.0425,0.0000,0.0001,12.8410,0.0002,200,1102.7046,1116
12.3230,0.0412,0.0000,0.0001,12.2815,0.0001,200,1103.3858,1116
9.2255,0.0414,0.0000,0.0001,9.1838,0.0001,200,1115.7088,1130
9.7994,0.0409,0.0000,0.0001,9.7583,0.0001,200,1115.5885,1130
8.9002,0.0544,0.0000,0.0001,8.8456,0.0001,200,1124.9343,1118
8.9577,0.0412,0.0000,0.0001,8.9162,0.0001,200,1125.3879,1118
11.4504,0.0409,0.0000,0.0001,11.4093,0.0001,200,1133.8345,1127
10.9671,0.0512,0.0000,0.0001,10.9157,0.0001,200,1134.3456,1127
9.2171,0.0405,0.0000,0.0000,9.1764,0.0001,200,1145.2849,1117
9.2353,0.0416,0.0000,0.0000,9.1935,0.0001,200,1145.3127,1117
9.2487,0.0409,0.0000,0.0001,9.2075,0.0001,200,1154.5480,1124
9.8169,0.0409,0.0000,0.0001,9.7757,0.0001,200,1154.5020,1124
10.7733,0.0780,0.0000,0.0001,10.6951,0.0001,200,1164.3189,1124
11.7263,0.0408,0.0000,0.0001,11.6853,0.0001,200,1163.7966,1126
9.0357,0.0408,0.0000,0.0001,8.9946,0.0001,200,1175.0923,984
8.7511,0.0418,0.0000,0.0001,8.7091,0.0001,200,1175.5230,984
9.6842,0.0408,0.0000,0.0001,9.6431,0.0002,200,1184.2741,984
9.8422,0.0688,0.0000,0.0001,9.7732,0.0001,200,1184.1279,984
12.3563,0.0441,0.0000,0.0000,12.3120,0.0001,200,1193.9702,981
12.4105,0.0407,0.0000,0.0001,12.3696,0.0001,200,1193.9583,981
9.4818,0.0408,0.0000,0.0001,9.4409,0.0001,200,1206.3689,979
9.5337,0.0414,0.0000,0.0001,9.4921,0.0001,200,1206.3265,979
8.7005,0.0517,0.0000,0.0001,8.6481,0.0007,200,1215.8601,987
9.1329,0.0503,0.0000,0.0001,9.0824,0.0001,200,1215.8507,988
9.3309,0.0417,0.0000,0.0001,9.2889,0.0002,200,1224.9837,977
10.2086,0.0421,0.0000,0.0001,10.1662,0.0002,200,1224.5606,975
8.7869,0.0408,0.0000,0.0001,8.7458,0.0001,200,1234.3146,987
8.6565,0.0405,0.0000,0.0001,8.6158,0.0001,200,1234.7693,987
8.7643,0.0579,0.0000,0.0001,8.7061,0.0001,200,1243.1015,981
8.9085,0.0463,0.0000,0.0001,8.8620,0.0001,200,1243.4258,979
13.3937,0.0405,0.0000,0.0001,13.3529,0.0001,200,1251.8658,976
13.1768,0.0419,0.0000,0.0001,13.1346,0.0002,200,1252.3343,978
9.2981,0.0417,0.0000,0.0001,9.2561,0.0002,200,1265.2595,977
9.0860,0.0462,0.0000,0.0001,9.0395,0.0002,200,1265.5111,977
8.9935,0.0405,0.0000,0.0001,8.9528,0.0001,200,1274.5577,983
9.5350,0.0413,0.0000,0.0001,9.4934,0.0001,200,1274.5970,985
13.1982,0.0407,0.0000,0.0001,13.1573,0.0001,200,1283.5512,963
12.7701,0.0407,0.0000,0.0001,12.7291,0.0001,200,1284.1320,963
9.2531,0.0407,0.0000,0.0001,9.2121,0.0002,200,1296.9021,989
7.4331,0.0408,0.0000,0.0001,7.3921,0.0001,200,1306.1552,986
7.1816,0.0412,0.0000,0.0001,7.1402,0.0001,200,1313.5883,986
10.7001,0.0404,0.0000,0.0001,10.6596,0.0001,200,1320.7699,986
7.1866,0.0409,0.0000,0.0001,7.1455,0.0002,200,1331.4701,986
7.0955,0.0407,0.0000,0.0001,7.0544,0.0002,200,1338.6567,979
6.8975,0.0410,0.0000,0.0001,6.8563,0.0001,200,1345.7523,976
7.5032,0.0412,0.0000,0.0001,7.4616,0.0002,200,1352.6499,981
7.0423,0.0439,0.0000,0.0001,6.9981,0.0001,200,1360.1530,986
10.4165,0.0405,0.0000,0.0001,10.3757,0.0001,200,1367.1953,978
6.8728,0.0414,0.0000,0.0001,6.8311,0.0002,200,1377.6118,975
6.9013,0.0413,0.0000,0.0001,6.8597,0.0001,200,1384.4847,988
7.0965,0.0409,0.0000,0.0001,7.0553,0.0001,200,1391.3860,984
7.1919,0.0404,0.0000,0.0001,7.1512,0.0001,200,1398.4824,980
11.0371,0.0410,0.0000,0.0001,10.9958,0.0001,200,1405.6743,977
8.9304,0.0411,0.0000,0.0001,8.8891,0.0001,200,1416.7971,981
9.4400,0.0857,0.0000,0.0001,9.3540,0.0001,200,1416.7114,980
9.5119,0.0695,0.0000,0.0001,9.4422,0.0001,200,1425.7275,987
9.3612,0.0456,0.0000,0.0001,9.3153,0.0002,200,1426.1513,987
8.8403,0.0405,0.0000,0.0001,8.7995,0.0001,200,1435.2394,1122
10.2081,0.0408,0.0000,0.0001,10.1671,0.0001,200,1435.5125,1123
7.6684,0.0404,0.0000,0.0001,7.6278,0.0001,200,1444.0798,1127
7.7315,0.0409,0.0000,0.0001,7.6904,0.0001,200,1445.7206,1123
7.8545,0.0409,0.0000,0.0001,7.8135,0.0001,200,1453.4522,1126
7.7102,0.0418,0.0000,0.0001,7.6677,0.0006,200,1461.3067,1115
6.7803,0.0411,0.0000,0.0001,6.7389,0.0001,200,1469.0169,1117
11.1477,0.0415,0.0000,0.0001,11.1059,0.0001,200,1475.7972,1115
7.2770,0.0407,0.0000,0.0001,7.2361,0.0002,200,1486.9448,1104
6.9289,0.0409,0.0000,0.0001,6.8877,0.0001,200,1494.2218,1107
6.6998,0.0411,0.0000,0.0001,6.6584,0.0001,200,1501.1507,1102
