response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
6.2775,0.0044,0.0000,0.0001,6.2726,0.0004,200,1678.5409,1090
6.1419,0.0033,0.0000,0.0001,6.1382,0.0003,200,1684.8184,1088
6.8912,0.0041,0.0000,0.0002,6.8866,0.0003,200,1690.9604,1081
6.6372,0.0046,0.0000,0.0001,6.6304,0.0019,200,1697.8516,1086
5.9925,0.0046,0.0000,0.0003,5.9872,0.0005,200,1704.4888,1088
6.6492,0.0055,0.0000,0.0001,6.6426,0.0009,200,1710.4813,1081
6.0088,0.0043,0.0000,0.0003,6.0037,0.0003,200,1717.1306,1085
6.2863,0.0034,0.0000,0.0003,6.2822,0.0004,200,1723.1394,1087
6.3353,0.0040,0.0000,0.0001,6.3303,0.0007,200,1729.4257,1084
5.6804,0.0032,0.0000,0.0001,5.6767,0.0003,200,1735.7610,1088
5.6170,0.0076,0.0000,0.0001,5.6089,0.0004,200,1741.4414,1085
5.8149,0.0042,0.0000,0.0003,5.8093,0.0009,200,1747.0584,1083
5.7494,0.0051,0.0000,0.0001,5.7432,0.0009,200,1752.8732,1084
6.1288,0.0045,0.0000,0.0003,6.1235,0.0004,200,1758.6227,1085
5.6036,0.0037,0.0000,0.0001,5.5991,0.0003,200,1764.7514,1085
5.6451,0.0035,0.0000,0.0001,5.6411,0.0003,200,1770.3550,1086
5.9737,0.0047,0.0000,0.0001,5.9685,0.0003,200,1776.0001,1088
6.0032,0.0041,0.0000,0.0001,5.9984,0.0004,200,1781.9738,1088
5.7940,0.0039,0.0000,0.0001,5.7895,0.0003,200,1787.9770,1090
5.5980,0.0041,0.0000,0.0001,5.5935,0.0003,200,1793.7710,1084
5.6420,0.0032,0.0000,0.0001,5.6383,0.0003,200,1799.3690,1088
