response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
30.0002,0.0428,0.0000,0.0001,6.4129,23.5445,200,601.6219
30.0002,0.0427,0.0000,0.0000,8.4169,21.5405,200,601.6220
30.0003,0.0405,0.0000,0.0000,9.3994,20.5603,200,601.6409
30.0002,0.0427,0.0000,0.0000,3.3876,26.5698,200,601.6469
30.0002,0.0419,0.0000,0.0001,2.4609,27.4973,200,631.6052
30.0003,0.0424,0.0000,0.0000,0.5238,29.4340,200,631.6051
30.0143,0.0422,0.0000,0.0000,1.4581,28.5140,200,631.6070
30.0001,0.0428,0.0000,0.0000,7.4508,22.5065,200,631.6216
30.0001,0.0429,0.0000,0.0000,4.4503,25.5068,200,631.6217
30.0001,0.0436,0.0000,0.0001,3.4466,26.5099,200,631.6221
30.0001,0.0430,0.0000,0.0000,5.4487,24.5083,200,631.6221
30.0001,0.0435,0.0000,0.0000,6.4482,23.5084,200,631.6221
30.0003,0.0405,0.0000,0.0000,8.4367,21.5230,200,631.6412
30.0002,0.0429,0.0000,0.0000,9.4260,20.5311,200,631.6471
30.0003,0.0423,0.0000,0.0000,6.4903,23.4677,200,661.6054
30.0005,0.0421,0.0000,0.0000,0.5513,29.4071,200,661.6054
30.0001,0.0439,0.0000,0.0000,3.4692,26.4870,200,661.6213
30.0002,0.0432,0.0000,0.0000,1.4650,28.4919,200,661.6217
30.0001,0.0433,0.0000,0.0000,2.4686,27.4882,200,661.6219
30.0001,0.0435,0.0000,0.0000,5.4725,24.4840,200,661.6222
30.0001,0.0435,0.0000,0.0000,4.4690,25.4875,200,661.6223
30.0003,0.0435,0.0000,0.0000,7.4730,22.4838,200,661.6222
30.0002,0.0406,0.0000,0.0000,8.4563,21.5032,200,661.6415
30.0002,0.0420,0.0000,0.0000,9.4527,20.5055,200,661.6473
30.0001,0.0416,0.0000,0.0001,0.5317,29.4267,200,691.6059
30.0005,0.0419,0.0000,0.0000,1.4411,28.5174,200,691.6057
30.0002,0.0441,0.0000,0.0001,6.4398,23.5161,200,691.6214
30.0001,0.0436,0.0000,0.0000,7.4320,22.5245,200,691.6219
30.0001,0.0440,0.0000,0.0001,5.4311,24.5249,200,691.6220
30.0001,0.0438,0.0000,0.0000,4.4217,25.5346,200,691.6223
30.0002,0.0435,0.0000,0.0000,2.4220,27.5346,200,691.6224
30.0001,0.0438,0.0000,0.0000,3.4263,26.5300,200,691.6225
30.0003,0.0405,0.0000,0.0000,8.4172,21.5425,200,691.6417
30.0002,0.0428,0.0000,0.0000,9.4094,20.5479,200,691.6475
30.0002,0.0407,0.0000,0.0001,1.4253,28.5341,200,721.6060
30.0003,0.0412,0.0000,0.0000,0.5308,29.4282,200,721.6062
30.0002,0.0443,0.0000,0.0001,2.4077,27.5482,200,721.6216
30.0001,0.0442,0.0000,0.0001,6.4098,23.5459,200,721.6220
30.0002,0.0441,0.0000,0.0000,3.4120,26.5441,200,721.6221
30.0001,0.0441,0.0000,0.0000,5.4083,24.5477,200,721.6224
30.0001,0.0440,0.0000,0.0000,8.4133,21.5428,200,721.6226
30.0001,0.0439,0.0000,0.0000,7.4147,22.5415,200,721.6226
30.0002,0.0404,0.0000,0.0000,4.3931,25.5667,200,721.6420
30.0001,0.0421,0.0000,0.0001,9.3920,20.5660,200,721.6477
30.0004,0.0418,0.0000,0.0000,0.5206,29.4379,200,751.6062
30.0004,0.0413,0.0000,0.0001,1.4463,28.5127,200,751.6064
30.0002,0.0438,0.0000,0.0000,4.4282,25.5281,200,751.6218
30.0001,0.0438,0.0000,0.0000,3.4315,26.5248,200,751.6221
30.0001,0.0436,0.0000,0.0000,5.4347,24.5218,200,751.6223
30.0002,0.0441,0.0000,0.0000,6.4327,23.5233,200,751.6225
30.0002,0.0441,0.0000,0.0000,2.4288,27.5273,200,751.6227
30.0001,0.0442,0.0000,0.0000,7.4332,22.5226,200,751.6228
30.0003,0.0400,0.0000,0.0000,9.4206,20.5396,200,751.6422
30.0002,0.0413,0.0000,0.0000,8.4141,21.5447,200,751.6478
30.0003,0.0417,0.0000,0.0000,1.4504,28.5080,200,781.6066
30.0002,0.0419,0.0000,0.0000,0.5220,29.4362,200,781.6069
30.0002,0.0442,0.0000,0.0000,4.4359,25.5200,200,781.6220
30.0001,0.0438,0.0000,0.0001,5.4364,24.5198,200,781.6223
30.0002,0.0440,0.0000,0.0000,7.4400,22.5161,200,781.6224
30.0001,0.0440,0.0000,0.0000,2.4331,27.5229,200,781.6227
30.0001,0.0444,0.0000,0.0000,6.4392,23.5165,200,781.6229
30.0001,0.0437,0.0000,0.0000,3.4347,26.5217,200,781.6229
30.0003,0.0408,0.0000,0.0001,8.4234,21.5360,200,781.6425
30.0002,0.0412,0.0000,0.0000,9.4185,20.5405,200,781.6480
30.0003,0.0419,0.0000,0.0000,3.4764,26.4819,200,811.6069
30.0001,0.0416,0.0000,0.0001,0.5316,29.4268,200,811.6071
30.0002,0.0441,0.0000,0.0000,5.4612,24.4948,200,811.6222
30.0001,0.0439,0.0000,0.0000,4.4578,25.4983,200,811.6224
30.0001,0.0440,0.0000,0.0000,7.4619,22.4943,200,811.6226
30.0002,0.0439,0.0000,0.0000,8.4618,21.4944,200,811.6228
30.0001,0.0433,0.0000,0.0000,1.4545,28.5022,200,811.6230
30.0001,0.0435,0.0000,0.0001,2.4601,27.4965,200,811.6230
30.0002,0.0405,0.0000,0.0001,6.4457,23.5139,200,811.6428
30.0002,0.0415,0.0000,0.0000,9.4393,20.5193,200,811.6482
30.0003,0.0418,0.0000,0.0000,3.4707,26.4878,200,841.6071
30.0002,0.0406,0.0000,0.0000,0.5921,29.3675,200,841.6072
30.0002,0.0435,0.0000,0.0000,4.4532,25.5034,200,841.6224
30.0001,0.0437,0.0000,0.0000,6.4559,23.5005,200,841.6227
30.0001,0.0442,0.0000,0.0000,7.4638,22.4921,200,841.6230
30.0007,0.0440,0.0000,0.0000,5.4616,24.4950,200,841.6225
30.0001,0.0439,0.0000,0.0001,1.4487,28.5073,200,841.6231
30.0001,0.0439,0.0000,0.0000,2.4492,27.5070,200,841.6231
30.0002,0.0412,0.0000,0.0000,9.4420,20.5170,200,841.6430
30.0002,0.0412,0.0000,0.0000,8.4366,21.5223,200,841.6483
30.0003,0.0417,0.0000,0.0000,1.4678,28.4907,200,871.6075
30.0003,0.0417,0.0000,0.0000,0.5312,29.4273,200,871.6075
30.0002,0.0435,0.0000,0.0000,3.4511,26.5055,200,871.6225
30.0002,0.0447,0.0000,0.0000,4.4512,25.5042,200,871.6229
30.0001,0.0443,0.0000,0.0000,2.4548,27.5011,200,871.6231
30.0002,0.0448,0.0000,0.0000,7.4562,22.4991,200,871.6232
30.0002,0.0448,0.0000,0.0000,6.4532,23.5021,200,871.6233
30.0003,0.0441,0.0000,0.0001,5.4517,24.5044,200,871.6232
30.0003,0.0406,0.0000,0.0000,9.4399,20.5197,200,871.6432
30.0002,0.0400,0.0000,0.0000,8.4366,21.5236,200,871.6485
30.0003,0.0422,0.0000,0.0000,1.4210,28.5370,200,901.6078
30.0003,0.0417,0.0000,0.0001,0.5306,29.4278,200,901.6078
30.0002,0.0440,0.0000,0.0000,2.4075,27.5486,200,901.6227
30.0001,0.0446,0.0000,0.0000,4.4100,25.5455,200,901.6233
30.0001,0.0443,0.0000,0.0001,3.4099,26.5458,200,901.6233
30.0001,0.0442,0.0000,0.0000,6.4118,23.5441,200,901.6234
30.0001,0.0443,0.0000,0.0000,7.4138,22.5420,200,901.6235
