response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset,size
5.2955,0.0046,0.0000,0.0001,5.2903,0.0004,200,1021.2734,1107
5.4958,0.0044,0.0000,0.0001,5.4909,0.0003,200,1026.5689,1116
5.4448,0.0051,0.0000,0.0003,5.4388,0.0004,200,1032.0647,1109
5.3994,0.0101,0.0000,0.0001,5.3887,0.0004,200,1037.5096,1120
5.6043,0.0040,0.0000,0.0001,5.5999,0.0003,200,1042.9090,1103
6.8506,0.0030,0.0000,0.0001,6.8467,0.0004,200,1048.5133,1118
5.5530,0.0043,0.0000,0.0001,5.5479,0.0003,200,1055.3639,1110
5.5127,0.0040,0.0000,0.0003,5.5075,0.0003,200,1060.9169,1116
5.4219,0.0037,0.0000,0.0001,5.4173,0.0007,200,1066.4295,1111
5.4885,0.0038,0.0000,0.0001,5.4837,0.0004,200,1071.8514,1117
6.2390,0.0055,0.0000,0.0001,6.2330,0.0003,200,1077.3399,1117
5.5993,0.0047,0.0000,0.0001,5.5941,0.0004,200,1083.5789,983
5.4835,0.0042,0.0000,0.0002,5.4788,0.0003,200,1089.1782,982
6.6059,0.0042,0.0000,0.0001,6.6009,0.0007,200,1094.6618,982
5.6722,0.0042,0.0000,0.0002,5.6671,0.0004,200,1101.2677,979
5.7227,0.0050,0.0000,0.0001,5.7170,0.0004,200,1106.9399,982
6.0493,0.0039,0.0000,0.0002,6.0448,0.0003,200,1112.6625,984
5.7085,0.0037,0.0000,0.0001,5.7040,0.0006,200,1118.7119,982
5.8663,0.0038,0.0000,0.0001,5.8617,0.0006,200,1124.4204,978
6.2842,0.0035,0.0000,0.0001,6.2800,0.0004,200,1130.2868,985
5.9999,0.0038,0.0000,0.0001,5.9956,0.0003,200,1136.5710,1111
5.8796,0.0041,0.0000,0.0001,5.8749,0.0005,200,1142.5710,1113
6.0114,0.0043,0.0000,0.0001,6.0066,0.0003,200,1148.4505,1092
6.1683,0.0043,0.0000,0.0002,6.1633,0.0004,200,1154.4619,1112
5.8316,0.0076,0.0000,0.0003,5.8229,0.0005,200,1160.6303,1115
5.8817,0.0070,0.0000,0.0005,5.8737,0.0005,200,1166.4619,1113
7.2372,0.0039,0.0000,0.0001,7.2327,0.0004,200,1292.3445,1112
6.9464,0.0070,0.0000,0.0001,6.9389,0.0003,200,1299.5817,1112
5.9584,0.0041,0.0000,0.0001,5.9536,0.0005,200,1306.5281,977
6.0229,0.0030,0.0000,0.0001,6.0192,0.0004,200,1312.4865,976
7.0437,0.0032,0.0000,0.0001,7.0399,0.0004,200,1438.5105,979
7.4662,0.0056,0.0000,0.0002,7.4601,0.0003,200,1445.5542,989
6.4216,0.0036,0.0000,0.0001,6.4173,0.0005,200,1453.0204,980
7.9946,0.0040,0.0000,0.0004,7.9897,0.0005,200,1459.4420,982
6.2579,0.0039,0.0000,0.0004,6.2530,0.0005,200,1467.4368,978
6.3343,0.0039,0.0000,0.0003,6.3296,0.0003,200,1473.6948,978
6.4998,0.0066,0.0000,0.0001,6.4926,0.0004,200,1480.0290,1069
6.2964,0.0039,0.0000,0.0001,6.2921,0.0003,200,1486.5288,1069
6.3276,0.0081,0.0000,0.0001,6.3187,0.0006,200,1492.8253,1061
6.2981,0.0031,0.0000,0.0001,6.2944,0.0003,200,1499.1529,1060
5.8447,0.0036,0.0000,0.0002,5.8403,0.0004,200,1505.4509,1074
5.6722,0.0037,0.0000,0.0001,5.6680,0.0003,200,1511.2957,1070
5.9337,0.0036,0.0000,0.0001,5.9295,0.0003,200,1516.9679,1074
5.6602,0.0041,0.0000,0.0001,5.6551,0.0007,200,1522.9016,1073
5.8992,0.0040,0.0000,0.0002,5.8946,0.0004,200,1528.5618,1073
5.9977,0.0039,0.0000,0.0001,5.9932,0.0004,200,1534.4610,1072
5.6720,0.0054,0.0000,0.0001,5.6660,0.0003,200,1540.4587,1069
5.7724,0.0040,0.0000,0.0002,5.7678,0.0003,200,1546.1307,1072
5.6999,0.0038,0.0000,0.0001,5.6956,0.0003,200,1551.9031,1072
6.4020,0.0044,0.0000,0.0001,6.3970,0.0004,200,1557.6030,1072
5.7196,0.0044,0.0000,0.0001,5.7142,0.0004,200,1564.0050,1071
5.7670,0.0035,0.0000,0.0003,5.7625,0.0004,200,1569.7247,1069
5.8234,0.0041,0.0000,0.0001,5.8180,0.0008,200,1575.4917,1070
5.7475,0.0092,0.0000,0.0001,5.7376,0.0004,200,1581.3151,1070
7.2417,0.0042,0.0000,0.0001,7.2369,0.0004,200,1587.0626,1068
7.9724,0.0031,0.0000,0.0001,7.9685,0.0004,200,1594.3042,1069
